Poet,Author_ID,Poem_ID,Title,Lyrics,sent_negative,sent_neutral,sent_positive,emo_joy,emo_trust,emo_excitement,emo_gratitude,emo_hope,emo_love,emo_pride,emo_anger,emo_disgust,emo_fear,emo_sadness,emo_anxiety,emo_frustration,emo_guilt,emo_disappointment,emo_surprise,emo_anticipation,emo_neutral
Μανόλης Αναγνωστάκης,1,25,V,"Φτάνεις κι εσύ κάποτε να πιστέψεις πως σάπισαν όλα τα περάσματα πως αμείλιχτοι φύλακες στέκονται ορθοί σε κάθε γωνιά. Πολλές φορές η νύχτα ξέρει να σου μιλά σα μια θανάσιμη ηδονική φίλη μα συ δε θες να την ακούς, ζητάς μια λάμπα, τίποτε άλλο από μιαν ελάχιστη λάμπα, μια λάμπα τόσο ταπεινή μέσα σε τούτο σκοτάδι. Έστω λοιπόν, θα περιμένουμε εδώ τα ξημερώματα —μπορούμε στη ζωή μας δυο φορές να ξαναρχίσουμε— χωρίς όλο τούτο το φορτίο των αδέσποτων λέξεων να βαραίνει το μυαλό μας, χωρίς όλους αυτούς τους σεμνούς ανθρώπους τόσο βέβαιος απόλυτα ο καθείς για τον εαυτό του, διστάζοντας τί να προσφέρουνε στον άλλο: ένα σπαθί ή ένα άνθος, χωρίς αυτούς τους τυφλούς χιμαιρικούς υπαίθριους ρήτορες που βλέπουνε τα χρόνια τους αδιάφοροι να φεύγουνε σαν τους τροχούς μιας πανάρχαιας άμαξας βαριάς. Ήρθανε, άλλοτε, τόσοι, αιχμαλωτίζοντας το θάνατο με μια λαχανιασμένη χειρονομία δίχως να κρατούν μαζί τους παρά μια σφαίρα μοναδικιά για το δικό τους κορμί. Γυναίκες που τα μαρτυρικά τους δάκρυα δεν μπόρεσαν να σβήσουνε πάνω στο μάρμαρο ποτέ τις χαρακιές της προσφοράς τους. Η γνώριμη πικρή μυρουδιά του κλεισμένου από χρόνια δωμάτιου, του μουχλιασμένου δωμάτιου, μια νύχτα μια νύχτα πια χωρίς επιστροφή.
Πολλοί μάς μίλησαν επίσης για την Εποχή
Για των καιρών το βαρυσήμαντο
Έπρεπε βέβαια κι εσύ πια να διαλέξεις
Αυτό που λέμε μια συνέπεια μια ακεραιότητα
Κάτι το ανθρώπινο με μια οποιαδήποτε τελείωση
Ξεχνώντας τί μοιράζουμε κάθε καινούρια στιγμή.
Άλλοι μάς είπανε να γονατίσεις έστω μια φορά
Σ’ αυτό, ας πούμε, που καθορίστηκε αναχώρηση
Μπροστά σ’ ένα κρεβάτι σε μια γύμνωση
Σε μια φωτιά μπροστά χαμηλωμένη.
Μα αλήθεια πες μου εσύ, πώς να νικήσεις
Ετούτο το κουρέλι με το σχήμα της καρδιάς σου
Ετούτο τον καπνό που αντιστέκεται στον άνεμο
Εσύ που μόνο το ’ξερες πόσες φορές
Μετρήσαμε στις ίδιες πλάκες τα βαριά μας βήματα
Βουλιάξαμε τα πόδια μας στην ίδια σάπια λάσπη
Βρήκαμε ένα θλιμμένο κυπαρίσσι
Πίσω από μια γλυκιά μορφή παιδιού
Εσύ μονάχα θα τραβήξεις τις κουρτίνες
Πίσω τους τα ψυχρά ηδονισμένα ομοιώματα
Βαμμένα αξιοθρήνητα γελοία
Χτυπούνε τα δυο χέρια τους σε πίδακα χαράς.
Εγκατάλειψη. Πόσο το καταλάβαμε στο τέλος
Καλά, για την ηθοποιία της βραδιάς
Για την απέραντη φτήνια και την κούραση
Κάποιας φυματικής ονειροπόλησης
Μόλο που ήτανε κι αυτό στο κάτω κάτω μια αναχώρηση
Πέρα απ’ το καθιερωμένο και το νόμιμο
Εγκατάλειψη με τη συναίσθηση της αδιάκοπης στιγμής
Για μια ηδονή που δε γνωρίζει μεταμέλεια
Για μιαν απάνθρωπη φυγή
Πέρα από κάθε όργιο σκέψεων
Ή αντικρουομένων διαθέσεων.
Σάπισαν όλα τα περάσματα φύλακες βλοσυροί σε κάθε πόρτα. Σκέφτομαι τις σουβλερές κρύες κραυγές που καρφώνουν στα φέρετρά τους τους νεκρούς, τη χαλασμένη αγνότητα μιας γυναίκας που ξόδεψε ασυλλόγιστα τον παιδικό έρωτά της, ό,τι μπορούσες να πιστέψεις στην πιο χιμαιρική σου ασυνέπεια, μα τί είναι τούτο που ’χουμε ονομάσει ανεπανόρθωτο; Ίσως υπάρχει πάντα η διαφυγή, απομακρύνοντας τα βήματα του γυρισμού, όταν όλοι οι φίλοι σου έχουνε πεθάνει ανεξήγητα από μιαν άγνωστην αρρώστια, ίσως υπάρχει πάντα να σημάνει μια αναχώρηση πέρα από κάθε καθιέρωση και πίστη.
(Και ποιός να μας προσέξει, ποιός
και να μας λογαριάσει
στη θέση που καθόμαστε;).",36.36705017089844,36.928279876708984,26.704662322998047,50.08721160888672,55.422698974609375,55.12875747680664,52.318294525146484,55.377864837646484,49.792625427246094,56.348480224609375,52.08180618286133,52.58937454223633,47.322509765625,50.54965591430664,49.34571838378906,54.66471862792969,53.699642181396484,50.75565719604492,52.3722038269043,44.40007019042969,51.106101989746094
Μανόλης Αναγνωστάκης,1,26,VI,"Γύρισες πίσω, κι η πολιτεία με τα σπασμένα σοκάκια σα γυναίκα τα ξημερώματα
Άνθρωποι πάντα βιαστικοί μέσα στους άσκοπους δρόμους προφασιζόμενοι κάποιο μεγάλο σκοπό
Και τα παιδάκια δεν μπορούνε πια να παίξουνε χωρίς κανένα κίνδυνο από τα τόσα κάρα που περνούνε
Λοιπόν, το ξέρεις πως πολλοί περάσανε τους θερμούς μήνες συζητώντας πού θα παραθερίζανε καλύτερα
Ένας θα προτιμούσε το βουνό, άλλος τη θάλασσα, στο τέλος συμφωνήσανε για μια καλή παρέα
—Γιατί, κάθε φορά που θυμούμαστε μοιάζουμε σαν τα καφενεδάκια του καλοκαιριού
Κρατώντας καθένας μια καρφίτσα μικρή που του ματώνει απερίσκεπτα τα δάχτυλα;—
Έπειτα σκέφτεσαι πως και το άλλο πρωινό θα ξυπνήσεις μ’ ένα κουδούνισμα ολόιδιο στην πόρτα.
Στην επαρχία κάποτε μας άρεσαν τα δράματα τιμής που διαλαλούσανε τα πρωινά φύλλα
Κοιτάζαμε τις φωτογραφίες, κλαίγαμε μόνοι μας το βράδυ στη φωτιά για κάποιαν όμορφη που αυτοκτόνησε
Έχουμε εφημερίδες στο συρτάρι μας ένα σωρό με κίτρινα φύλλα.
Γύρισες πίσω διψώντας πάλι την προσδοκία μιας ατημέλητης αίσθησης
Ίσως να πίστευες πως γυαλίζανε οι δρόμοι ξανά στην πρώτη μεσημεριάτικη λάμψη τους
Όπως τα μακρινά φώτα ριγούσανε του λιμανιού σα στήθος αβέβαιο παρθένας
Η ταβέρνα κλειστή, διώξανε και το μικρό που κάποτε ονειρεύτηκε πλένοντας πιάτα να πλουτίσει
Τώρα θυμάται ακόμα τα χειμωνιάτικα βράδια κάτω από την ασετυλίνη
Ακόμα θυμάται τους φίλους κάθε βράδυ που κουβεντιάζανε κι αυτός δεν ξέρει τί κι ύστερα ψιθυρίζανε
Ένα σκοπό που δεν τον άκουσε ποτέ στη μακρινή στη μακρινή του την πατρίδα.
…Μέσα σε τόσες εναντιότητες αναζητήσαμε μια χαλασμένη αισθαντικότητα
Σημαδεμένες χρονολογίες σα βιβλία βιβλιοθήκης πολυσύχναστης
Κι ήτανε πάντα πίσω από τη θύμηση οι γκρεμισμένες αψίδες του καλοκαιριού.
Κάποτε παίζουμε την αγάπη και τότε αλήθεια νιώθουμε ανυπέρβλητα αγνοί
—Μια γεύση φιλιού πάνω στην παιδική σου επιδερμίδα—
Παίζουμε τη φυγή την ανεπίστρεπτη πίσω από χάρτινες κουρελιασμένες πανοπλίες
Παίζουμε την οδύνη μέσα σε δυο πακέτα τσιγάρα ολοκαίνουρια
Την εγκαρτέρηση μιας νόησης σε δυο σκοινιά τεντωμένα στη χειμωνιάτικη βεράντα.
Άλλοτε πάλι αυτοί οι άνθρωποι ερωτεύονται παράξενα πολύ
Ανιχνεύουνε τη συμφορά μέσα στην πιο ευτυχισμένη τους ένταση
Πουλούνε την ηδονή τους για τις ασήμαντες διανοητικές τους αναμνήσεις
Αποσυνθέτουνε την παρουσία τους σε πολλαπλές αποχρώσεις.
Μέσα σε τόσες εναντιότητες πολιορκήσαμε την κλεμμένη μας άγνοια
Δε μάθαμε, ήταν αλήθεια, καμιά ποτέ μας προσευχή, το μεγαλείο της ταπείνωσης
Δε σηκωθήκαμε μια Αυγή με την υπόσχεση της ακριβής υποταγής.
…Έκλαψα χτες, παίρνοντας ένα γράμμα από το φίλο Ρ… που ταξιδεύει χρόνια στις επαρχιακές κωμοπόλεις
Μου γράφει: Θυμήσου τις βάρκες τα μεσάνυχτα γύρω στ’ αγκυροβολημένα φορτηγά
Μου γράφει: Θυμήσου τις μέρες μιας Άνοιξης ολόφωτες μέσα στο αιμάτινο φορτίο τους
Μου γράφει: Θυμήσου τους τέσσερις τοίχους που φύλαξαν αναφαίρετα τόσον καιρό το μυστικό μας
Έχασα τα βιβλία μου, φώναζες, έχασα τα χαρτιά μου, έχασα κάθε τι που πιότερο στον κόσμο αγαπώ.
Είχες χάσει κάτι πολύ περισσότερο. Μιαν ατέλειωτη νεότητα σε κάθε γωνιά της ολόπικρης νόησης.",37.560569763183594,35.97028732299805,26.469139099121094,49.62921142578125,55.699974060058594,55.84292984008789,50.8190803527832,54.34583282470703,50.70061492919922,55.736976623535156,52.616947174072266,52.97414016723633,47.052703857421875,50.87257766723633,49.371726989746094,56.0687255859375,52.71994400024414,51.442562103271484,51.42497253417969,44.089622497558594,50.691078186035156
Μανόλης Αναγνωστάκης,1,27,VII,"Αυτό που ονομάσαμε φθινόπωρο ήτανε μια θεμιτή καθορισμένη αναγκαιότητα
(Η αφή μας μοιράζεται ανάμεσα σε σκυθρωπές κουρτίνες κι αισθήματα εφηβικά
Τα μάτια μας που ματώθηκαν από πυρπολούμενους θαλασσινούς ήλιους)
Κανείς ναυαγός δεν πεθαίνει χωρίς μια φωτογραφία νοσταλγική
Κανένα πλοίο δε σαλπάρει χωρίς καπνό και χωρίς δάκρυα.
Δε ζητήσαμε πίσω απ’ αυτή την πολιτεία καμιά σίγουρη εναλλαγή
Δεν ασφαλίσαμε τη βεβαιότητα της πληρωμένης εγκαρτέρησης
Το βράδυ ανάβουν οι βιτρίνες των νεωτερισμών, στριφογυρίζουν τα γραμμόφωνα
Μέρες γιορτής οι σημαίες υψώνονται, τα σχολεία μ’ ομοιόμορφες μπλούζες
Κάθε κενότητα αναπαύεται ανώδυνα πάνω σε καταχτημένες αποσκευές
Πηγαίνει στα ζαχαροπλαστεία, συνωθείται, ηδονίζεται
Περιφρονεί, αυτάρκης, κάθε είδους εγκατάλειψη.
Εμείς δε ζητήσαμε την ανεκπλήρωτη έξοδο, στενέψαμε την καρδιά μας
Έντιμοι στα βραδινά σφυρίγματα των κρατικών Σιδηροδρόμων
Που συγκλίνουν με τις πρώτες βροχές ομαλά, με θερινών ειδυλλίων ναυάγια
Αυτοί που πιστεύουν πως ο χρόνος με τα χαρτιά περνάει πιο ευχάριστα
Αν δε βρέξει θα πάμε στο πάρκο, αν βρέξει στης κυρίας Αγγέλας
Εκεί που στη σοφίτα κατοικεί ο αρχαίος μαέστρος με τη γυναίκα του
Κι η κόρη αρραβωνιάζεται 29 χρονώ, απέκρουσε πολλές προτάσεις
Αγαπούσε τη διαστολή, τα θερινά ξενοδοχεία, τα κλειστά οικογενειακά κέντρα
Λατρεύει ένα βρέφος, θα τ’ ονομάσει Αγνή, αν κι ο γιατρός το έχει —ή σχεδόν— απαγορεύσει.
Αφήσαμε, νέα παιδιά, στο καφενείο η «Ωραία Σελήνη» τα κατακάθια του καφέ
(Η Μοίρα μας ανοίγεται θαυμασία: εδώ δρόμος, εκεί δρόμος, αποκεί επίσης δρόμος)
Το βράδυ θα παίξεις τρεις παρτίδες τάβλι για τρία γλυκά ή υποβρύχια
Το βράδυ έχει πάντα δροσιά. Γυναίκες περιφράσσουν τη δίοδο των στενωπών
Σηκώνονται, πηγαίνουν μέσα, ανανεώνονται και συνεχίζουν
Οι άνδρες επιστρέφουν αργά, έχουν δειπνήσει ή ισχυρίζονται
Ο ρόγχος των δωματίων είναι κενός, ο χρόνος επισκέπτεται αναλλοίωτος.",36.55064010620117,36.05803680419922,27.39132308959961,50.04291534423828,55.23902893066406,55.359397888183594,51.319087982177734,55.28523254394531,50.129844665527344,56.08509063720703,52.94353485107422,53.436927795410156,47.022064208984375,50.40005874633789,49.73055648803711,55.68785858154297,52.88159942626953,51.39139175415039,51.59488296508789,44.88445281982422,51.63558578491211
Μανόλης Αναγνωστάκης,1,28,VIII,"Έφυγαν όλοι μακριά. Κι όμως δεν πάει καιρός πολύς
Ή ίσως έμειναν τυραννικά στην ακοή μας τα τελευταία
Σαλπίσματα των νικημένων στρατιωτών, τα τελευταία
Κουρέλια από τα γιορτινά μας φορέματα, θάνατοι
Αλλόκοτοι που δε θυμάσαι την πικρή χρονολογία.
Καιρός δεν πάει πολύς. Καιρός δεν πάει πολύς.
Κάποτε το ’ χα και τούτο πιστέψει: πάντα είναι αργά για κάθε τι
Προσήλωση στις νεκρωμένες οσμές που μισανοίγουν
Τα χείλη. Στην αφοσίωση που δε νικά τη φρόνηση
—Θα ξεπηδήσει των μετέπειτα η πολυχρωμία—
Γιατί κι η αγάπη όμως να ’ναι η ίδια παντού;
Στα γκρεμισμένα σπίτια που ολοφύρεται η βροχή
Στα σάπια κρεβάτια που κοιμίσαν τόσες θύμησες
Στα λιμάνια, στις απόμακρες χαμένες πολιτείες
Στ’ ακρογιάλι με τ’ αχνάρια του παλιού καλοκαιριού.
Κι η γυναίκα πέρασε στο δρόμο, κάποια γυναίκα τί σημασία,
Έβαψε, πόρνη, τα ράκη της στο χρώμα της εγκατάλειψης
Μέτρησε τη μνήμη της: «είναι καιρός» ή «τόσα χρόνια»
Περνώντας τους διαβατικούς, εκλιπαρούν, ξέρει τί θέλει
Τί νοιάζει, σανατόριο, σπίτι στ’ ακροθαλάσσι, συνοικία,
Κορμί χωρίς περίβλημα παρωχημένης πολυτέλειας
Αιώρηση μοναχικής στιγμής στο πριν και μετά της θυσίας.
Έφυγαν όλοι μακριά. Κι όμως δεν πάει καιρός πολύς.
Αγάπη, Αγάπη μου. (Τόσος καιρός!). Ήμουνα τάχα πλασμένος κι εγώ
Να φιλήσω τα χέρια σου ν’ αρωματίσω το κορμί σου
Ν’ αστράψω το σπαθί μου στη θήκη του πάθους σου.
(Και πόσα φώτα. Οι δρόμοι είναι γεμάτοι κόσμο
Κάπου σε μιαν αυλή. Την αγαπούσε
Και την παντρεύτηκε. Του δόθηκε, της είχαν κάποτε
Μιλήσει: «κάπως έτσι». Είν’ όλα τόσο εύκολα! Πού πάει αυτός ο κόσμος.
Σκέφτεσαι τί θ’ αλλάξει. Προσμένει κάθε βράδυ το παιδί της
Είναι καμπούρης ή κουτσός. Κάποτε αποσταμένος θα γυρίσει
Από τους δρόμους που πουλάει τσιγάρα στους διαβάτες
αργά το βράδυ — 12 ή μια ή δυο. Μέσα στα κέντρα
Και πόσα φώτα! Είναι παιδί· μόνο νυστάζει
Δε νιώθει τίποτε απ’ το μοίρασμα της σάρκας.
Τόσα κορμιά. Τί θέλει αυτός ο κόσμος; Και νυστάζει).
Έφυγαν όλοι. Μακριά. Ποιό να ’ναι τ’ όνομά τους;
Ήταν οι φίλοι, τί τυραννία. Πώς το ζητά
Κανείς, κάπως να ζήσει έτσι χωρίς
Να στερήσει τον ίσκιο τ’ αλλουνού, έτσι χωρίς
Να κλέψει την ισχνή χαριτωμένη του αναζήτηση.
(Και τί ζητούσε ο άνθρωπος; Το βράδυ μιαν εφημερίδα).
Ήταν οι φίλοι. Ασήμαντες απαριθμήσεις ημερών
Τάχα μιαν έκθαμβη παρέλαση, στο βάθος όλες οι δικές σου αποτυχίες
Έφταιγες σ’ όλα — ήταν οι φίλοι. Ποιός δεν αρνήθηκε ποτέ.
Έρημοι δρόμοι με χιόνι όπως στα ξένα καρτ-ποστάλ
Που σ’ όποια γλώσσα λεν κι αυτά «χρόνια πολλά» ή «καλώς ήλθες»
Πάρκα τ’ Αυγούστου, γυναίκες χωρίς διάστημα
Τραγούδια γιορτινά όταν γυρνάς στα παιδικά σου χρόνια.
Ήταν οι φίλοι. Δεν πάει καιρός πολύς.
Τα σύννεφα πέφτουν σωρός το ’να πάνω στ’ άλλο
Μια στιγμή θα φωνάξεις «βοήθεια!» κι ύστερα πάλι σιωπή
—«Πάντα είναι αργά για κάθε τι»– μάλιστα τώρα
που νιώθεις πως κοιτάζεις πια με δυο γυαλένια μάτια.
Κι εγώ π’ αγάπησα τόσο τη θάλασσα
Κι εγώ π’ αγάπησα τα πλοία που σφυρίζουνε στη βραδινήν ομίχλη
Κι εγώ που ήμουνα πάντα ένα μαντίλι στο ψηλότερο κατάρτι
Κι εγώ π’ αγκάλιασα το κάθε τι που πέρασε μπροστά μου
Αυτήν που ζητούσα δεν τη συνάντησα ούτε στα πιο μεθυσμένα μου όνειρα.",34.605735778808594,37.87702560424805,27.517234802246094,48.842777252197266,54.46812438964844,53.80173873901367,54.179161071777344,55.33295822143555,49.02030944824219,54.51380157470703,51.851348876953125,50.35734176635742,48.525184631347656,49.6522331237793,49.39711380004883,51.72614288330078,53.51963806152344,48.694332122802734,53.138858795166016,45.18708419799805,51.09937286376953
Μανόλης Αναγνωστάκης,1,31,Τοπίο,"Ερειπωμένοι τοίχοι. Εγκατάλειψη.
Περασμένες μορφές κυκλοφορούνε αδιάφορα
Χρόνος παλιός χωρίς υπόσταση
Τίποτα πια δε θ’ αλλάξει δω μέσα.
Είναι μια ήρεμη σιωπή μην περιμένεις απάντηση
Κάποια νύχτα μαρτιάτικη χωρίς επιστροφή
Χωρίς νιότη, χωρίς έρωτα, χωρίς έπαρση περιττή.
Κάθε Μάρτη αρχίζει μιαν Άνοιξη.
Το βιβλίο σημαδεμένο στη σελίδα 16
Το πρόγραμμα της συναυλίας για την άλλη Κυριακή.",36.18773651123047,38.49831771850586,25.313949584960938,48.777626037597656,54.48988723754883,54.75891876220703,51.4488410949707,55.92793655395508,49.281856536865234,54.27792739868164,51.30000305175781,50.472511291503906,48.12306213378906,50.321537017822266,50.37009048461914,54.304019927978516,53.658836364746094,49.7974739074707,52.73130416870117,46.373512268066406,50.90645980834961
Μανόλης Αναγνωστάκης,1,32,Επιτύμβιον,"Λυπηθήκαμε, ίσως, που θα ’φευγε μια μέρα από κοντά μας
Απρόσιτος, έστω, χειρονομούσε με κινήσεις ανέλπιδες
Ίσως αξιαγάπητος, ίσως —ή μάλλον— συμπαθητικός
Μέσα σ’ εναντιότητες, σ’ αβλεψίες, μ’ αξιοπρέπεια
Με μια χλαμύδα οδύνης ανιστόρητης
Καλλιεργώντας με σύνεση μαραμένα τριαντάφυλλα
Σε σχήμα καρδιάς ή ξεθωριασμένων αναμνήσεων.
Λυπηθήκαμε, ίσως, που θα ’φευγε μια μέρα από κοντά μας
Τόσο μονήρης, άψογος, κύριος μέσα σε κάθε αποτυχία
Μ’ έναν ήχο αναπότρεπτο —ολέθριος επίλογος—
Ο τελευταίος, αναντίρρητα, μιας παρακμής.",37.425113677978516,35.946353912353516,26.628524780273438,48.23162841796875,54.35874557495117,54.411983489990234,53.62206268310547,54.96280288696289,48.61175537109375,54.83628463745117,51.77714920043945,51.202857971191406,47.57981491088867,49.72355270385742,49.03676223754883,51.99281692504883,53.05548858642578,49.42247772216797,53.57364273071289,43.2684211730957,50.428260803222656
Μανόλης Αναγνωστάκης,1,33,Επίγνωση,"Όλα αυτά σού θυμίζανε τόσο έντονα ναυαγισμένες επικλήσεις
Ερειπωμένες επιθυμίες, όνειρα, χέρια ετοιμοθάνατα.
(Κάτω από κάθε υπόθεση ασφάλεια σχετική).
Πρέπει, λοιπόν, να συμπληρώσεις κάθε εικόνα σύμφωνα με τη θέλησή σου
Εδώ κάτι θ’ αλλάξει, να πούμε η παρουσία ενός τρίτου,
Δημιουργώντας μια ποίηση πάνω από κάθε κατάστροφή
Χωρίς να λησμονούμε κάποτε εντελώς τον προορισμό μας.
Αν τώρα πάλι από παντού καμιά ανταπόκριση
Κάτι απροσδόκητα ζημίωσε, κάτι που δεν το καταλάβαμε καλά.
Όμως εμείς, αν θέλετε, είμαστε έτοιμοι ακόμα.",28.155532836914062,38.60530090332031,33.239166259765625,46.286705017089844,50.77088928222656,54.97935485839844,51.18434524536133,52.059261322021484,49.44626235961914,52.011234283447266,55.84955978393555,51.55033874511719,46.08934020996094,48.25387954711914,48.42450714111328,50.87195587158203,46.94844055175781,45.71035385131836,56.47305679321289,48.24772644042969,53.131587982177734
Μανόλης Αναγνωστάκης,1,34,Άνθρωποι,"Ένα χώρο να σταθούμε ζητήσαμε, δίχως υποτιθέμενα προνόμια ή ξέχωρη αξία
Ένα αναγκαίον υστέρημα εις όλους περιττόν (κι η ευαισθησία σε τέτοιες στιγμές τί χρησιμεύει;)
Όπως λ.χ. ο Γιώργος Τάδε φίλος λυρικός ποιητής ποζάρει επιμελώς και πείσμων στα πάνω ράφια των επαρχιακών βιβλιοπωλείων
Όπως στο θερινό κινηματογράφο που δεν πειράζεται από τη νόηση των φιλησύχων ημερομισθίων της συνοικίας.
Είμαστε συνεπώς πολύ ικανοποιημένοι πιστεύοντας —οψίμως— ασυζητητί σε σοφότατα προγονικά αποφθέγματα.
Να πούμε το «οὐκ ἐν τῷ πολλῷ τὸ εὖ» ή «μηδὲν ἄγαν» και τα παρόμοια
Ενδεδυμένοι ευπρεπώς με καινουργή υποδήματα και γραβάτες ημίμαυρες παρελθούσης νεότητος
Διηγούμαστε, εν κύκλω στενώ, πως τη ζωή μας τυράννησε ένας άγονος έρωτας —πριν τόσα ή τόσα χρόνια— μια απασχόληση κι αυτό, να μην τον έχεις ακόμα ξεχάσει
Σε μια δεδομένη ηλικία δεν αρνιούμαστε πως γράψαμε και στίχους — ω νεότης, μ’ ένα χαμόγελο συγκαταβατικό
Ή διαβάσαμε την «Άννα Καρενίνα» σε μετάφραση αγνώστου κι άλλες μηδαμινότατες κοινοτοπίες.
Επιτέλους έναν χώρον απλούστατον, έστω 1 x 2, δίχως υποτιθέμενα προνόμια ή ξέχωρη αξία
Άνθρωποι χωρίς καμιά ιδιαίτερη ιδεολογία, όχι αισθαντικότητα, όχι απογοητευμένοι, άνθρωποι απλώς.",37.95463943481445,35.77516174316406,26.27020263671875,49.294124603271484,54.40677261352539,55.389808654785156,51.708953857421875,54.678123474121094,49.870975494384766,55.76109313964844,53.223876953125,53.262596130371094,47.3625373840332,50.98526382446289,50.508583068847656,54.0387077331543,52.7109260559082,51.53730392456055,51.987056732177734,44.878421783447266,51.854209899902344
Μανόλης Αναγνωστάκης,1,35,Στον Νίκο Ε… 1949,"Φίλοι
Που φεύγουν
Που χάνονται μια μέρα
Φωνές
Τη νύχτα
Μακρινές φωνές
Μάνας τρελής στους έρημους δρόμους
Κλάμα παιδιού χωρίς απάντηση
Ερείπια
Σαν τρυπημένες σάπιες σημαίες.
Εφιάλτες,
Στα σιδερένια κρεβάτια
Όταν το φως λιγοστεύει
Τα ξημερώματα.
(Μα ποιός με πόνο θα μιλήσει για όλα αυτά;).",34.053428649902344,32.21284866333008,33.733726501464844,46.41155242919922,53.07656478881836,54.912723541259766,48.514156341552734,52.531070709228516,51.77642059326172,51.33844757080078,56.00864791870117,53.157657623291016,47.070430755615234,48.84465408325195,50.982696533203125,55.67449188232422,47.45549011230469,50.156219482421875,54.64323043823242,44.170387268066406,51.24639892578125
Μανόλης Αναγνωστάκης,1,38,Η αγάπη είναι ο φόβος…,"Η αγάπη είναι ο φόβος που μας ενώνει με τους άλλους.
Όταν υπόταξαν τις μέρες μας και τις κρεμάσανε σα δάκρυα
Όταν μαζί τους πεθάνανε σε μιαν οικτρή παραμόρφωση
Τα τελευταία μας σχήματα των παιδικών αισθημάτων
Και τί κρατά τάχα το χέρι που οι άνθρωποι δίνουν;
Ξέρει να σφίξει γερά εκεί που ο λογισμός μάς ξεγελά
Την ώρα που ο χρόνος σταμάτησε και η μνήμη ξεριζώθηκε
Σα μιαν εκζήτηση παράλογη πέρα από κάθε νόημα;
(Κι αυτοί γυρίζουν πίσω μια μέρα χωρίς στο μυαλό μια ρυτίδα
Βρίσκουνε τις γυναίκες τους και τα παιδιά τους που μεγάλωσαν
Πηγαίνουνε στα μικρομάγαζα και στα καφενεία της συνοικίας
Διαβάζουνε κάθε πρωί την εποποιία της καθημερινότητας).
Πεθαίνουμε τάχα για τους άλλους ή γιατί έτσι νικούμε τη ζωή
Ή γιατί έτσι φτύνουμε ένα ένα τα τιποτένια ομοιώματα
Και μια στιγμή στο στεγνωμένο νου τους περνά μιαν ηλιαχτίδα
Κάτι σα μια θαμπήν ανάμνηση μιας ζωικής προϊστορίας.
Φτάνουνε μέρες που δεν έχεις πια τί να λογαριάσεις
Συμβάντα ερωτικά και χρηματιστηριακές επιχειρήσεις
Δε βρίσκεις καθρέφτες να φωνάξεις τ’ όνομά σου
Απλές προθέσεις ζωής διασφαλίζουν μιαν επικαιρότητα
Ανία, πόθοι, όνειρα, συναλλαγές, εξαπατήσεις
Κι αν σκέφτομαι είναι γιατί η συνήθεια είναι πιο προσιτή από την τύψη.
Μα ποιός θά ’ρθει να κρατήσει την ορμή μιας μπόρας που πέφτει;
Ποιός θα μετρήσει μια μια τις σταγόνες πριν σβήσουν στο χώμα
Πριν γίνουν ένα με τη λάσπη σαν τις φωνές των ποιητών;
Επαίτες μιας άλλης ζωής της Στιγμής λιποτάχτες
Ζητούνε μια νύχτα απρόσιτη τα σάπια τους όνειρα.
Γιατί η σιωπή μας είναι ο δισταγμός για τη ζωή και το θάνατο.",37.18314743041992,36.58773422241211,26.22911262512207,49.80454635620117,55.25505065917969,55.30799102783203,51.48384475708008,54.71403121948242,50.39970779418945,56.333587646484375,52.39265441894531,52.94120788574219,48.00395202636719,50.89739990234375,50.05127716064453,55.66218948364258,53.062217712402344,51.11532974243164,51.33357238769531,45.145286560058594,51.52329635620117
